iteration,score,epsilon
1351,3,1e-05
1352,9,1e-05
1353,3,1e-05
1354,1,1e-05
1355,4,1e-05
1356,3,1e-05
1357,4,1e-05
1358,1,1e-05
1359,3,1e-05
1360,1,1e-05
1361,2,1e-05
1362,2,1e-05
1363,5,1e-05
1364,3,1e-05
1365,1,1e-05
1366,3,1e-05
1367,1,1e-05
1368,1,1e-05
1369,2,1e-05
1370,5,1e-05
1371,1,1e-05
1372,7,1e-05
1373,4,1e-05
1374,4,1e-05
1375,2,1e-05
1376,2,1e-05
1377,1,1e-05
1378,11,1e-05
1379,5,1e-05
1380,2,1e-05
1381,4,1e-05
1382,5,1e-05
1383,1,1e-05
1384,2,1e-05
1385,1,1e-05
1386,5,1e-05
1387,5,1e-05
1388,6,1e-05
1389,2,1e-05
1390,5,1e-05
1391,1,1e-05
1392,2,1e-05
1393,2,1e-05
1394,2,1e-05
1395,2,1e-05
1396,3,1e-05
1397,9,1e-05
1398,2,1e-05
1399,2,1e-05
1400,2,1e-05
1401,3,1e-05
1402,4,1e-05
1403,2,1e-05
1404,3,1e-05
1405,2,1e-05
1406,1,1e-05
1407,1,1e-05
1408,1,1e-05
1409,1,1e-05
1410,1,1e-05
1411,1,1e-05
1412,2,1e-05
1413,2,1e-05
1414,3,1e-05
1415,1,1e-05
1416,2,1e-05
1417,1,1e-05
1418,2,1e-05
1419,6,1e-05
1420,1,1e-05
1421,1,1e-05
1422,3,1e-05
1423,3,1e-05
1424,2,1e-05
1425,3,1e-05
1426,2,1e-05
1427,2,1e-05
1428,1,1e-05
1429,3,1e-05
1430,1,1e-05
1431,6,1e-05
1432,2,1e-05
1433,1,1e-05
1434,4,1e-05
1435,2,1e-05
1436,3,1e-05
1437,4,1e-05
1438,3,1e-05
1439,1,1e-05
1440,1,1e-05
1441,1,1e-05
1442,1,1e-05
1443,3,1e-05
1444,2,1e-05
1445,1,1e-05
1446,2,1e-05
1447,3,1e-05
1448,1,1e-05
1449,5,1e-05
1450,3,1e-05
1451,1,1e-05
1452,1,1e-05
1453,4,1e-05
1454,1,1e-05
1455,2,1e-05
1456,2,1e-05
1457,2,1e-05
1458,3,1e-05
1459,3,1e-05
1460,6,1e-05
1461,1,1e-05
1462,14,1e-05
1463,2,1e-05
1464,2,1e-05
1465,4,1e-05
1466,7,1e-05
1467,1,1e-05
1468,9,1e-05
1469,1,1e-05
1470,1,1e-05
1471,2,1e-05
1472,1,1e-05
1473,1,1e-05
1474,1,1e-05
1475,3,1e-05
1476,1,1e-05
1477,3,1e-05
1478,1,1e-05
1479,2,1e-05
1480,5,1e-05
1481,16,1e-05
1482,2,1e-05
1483,1,1e-05
1484,5,1e-05
1485,10,1e-05
1486,10,1e-05
1487,4,1e-05
1488,0,1e-05
1489,3,1e-05
1490,1,1e-05
1491,2,1e-05
1492,2,1e-05
1493,1,1e-05
1494,2,1e-05
1495,4,1e-05
1496,0,1e-05
1497,7,1e-05
1498,2,1e-05
1499,3,1e-05
1500,5,1e-05
1501,6,1e-05
1502,7,1e-05
1503,9,1e-05
1504,8,1e-05
1505,0,1e-05
1506,0,1e-05
1507,0,1e-05
1508,0,1e-05
1509,0,1e-05
1510,0,1e-05
1511,2,1e-05
1512,0,1e-05
1513,0,1e-05
1514,1,1e-05
1515,5,1e-05
1516,0,1e-05
1517,3,1e-05
1518,0,1e-05
1519,0,1e-05
1520,0,1e-05
1521,0,1e-05
1522,2,1e-05
1523,1,1e-05
1524,0,1e-05
1525,6,1e-05
1526,9,1e-05
1527,9,1e-05
1528,0,1e-05
1529,18,1e-05
1530,54,1e-05
1531,3,1e-05
1532,19,1e-05
1533,14,1e-05
1534,1,1e-05
1535,5,1e-05
1536,14,1e-05
1537,5,1e-05
1538,0,1e-05
1539,5,1e-05
1540,12,1e-05
1541,8,1e-05
1542,4,1e-05
1543,7,1e-05
1544,0,1e-05
1545,0,1e-05
1546,0,1e-05
1547,0,1e-05
1548,8,1e-05
1549,2,1e-05
1550,0,1e-05
1551,0,1e-05
1552,0,1e-05
1553,2,1e-05
1554,5,1e-05
1555,1,1e-05
1556,1,1e-05
1557,5,1e-05
1558,2,1e-05
1559,9,1e-05
1560,4,1e-05
1561,3,1e-05
1562,0,1e-05
1563,3,1e-05
1564,2,1e-05
1565,1,1e-05
1566,1,1e-05
1567,2,1e-05
1568,3,1e-05
1569,2,1e-05
1570,2,1e-05
1571,2,1e-05
1572,4,1e-05
1573,3,1e-05
1574,2,1e-05
1575,2,1e-05
1576,0,1e-05
1577,6,1e-05
1578,4,1e-05
1579,2,1e-05
1580,2,1e-05
1581,4,1e-05
1582,3,1e-05
1583,2,1e-05
1584,4,1e-05
1585,3,1e-05
1586,3,1e-05
1587,8,1e-05
1588,0,1e-05
1589,3,1e-05
1590,3,1e-05
1591,1,1e-05
1592,2,1e-05
1593,6,1e-05
1594,4,1e-05
1595,2,1e-05
1596,2,1e-05
1597,4,1e-05
1598,4,1e-05
1599,6,1e-05
1600,3,1e-05
1601,5,1e-05
1602,7,1e-05
1603,5,1e-05
1604,11,1e-05
1605,2,1e-05
1606,10,1e-05
1607,5,1e-05
1608,10,1e-05
1609,1,1e-05
1610,1,1e-05
1611,1,1e-05
1612,1,1e-05
1613,4,1e-05
1614,2,1e-05
1615,2,1e-05
1616,2,1e-05
1617,2,1e-05
1618,6,1e-05
1619,1,1e-05
1620,1,1e-05
1621,2,1e-05
1622,8,1e-05
1623,3,1e-05
1624,3,1e-05
1625,3,1e-05
1626,1,1e-05
1627,2,1e-05
1628,1,1e-05
1629,6,1e-05
1630,4,1e-05
1631,2,1e-05
1632,5,1e-05
1633,2,1e-05
1634,1,1e-05
1635,1,1e-05
1636,2,1e-05
1637,1,1e-05
1638,1,1e-05
1639,1,1e-05
1640,7,1e-05
1641,1,1e-05
1642,2,1e-05
1643,2,1e-05
1644,2,1e-05
1645,7,1e-05
1646,0,1e-05
1647,2,1e-05
1648,1,1e-05
1649,1,1e-05
1650,2,1e-05
1651,2,1e-05
1652,3,1e-05
1653,2,1e-05
1654,5,1e-05
1655,7,1e-05
1656,1,1e-05
1657,2,1e-05
1658,2,1e-05
1659,4,1e-05
1660,3,1e-05
1661,3,1e-05
1662,2,1e-05
1663,4,1e-05
1664,3,1e-05
1665,1,1e-05
1666,3,1e-05
1667,2,1e-05
1668,4,1e-05
1669,4,1e-05
1670,2,1e-05
1671,2,1e-05
1672,8,1e-05
1673,1,1e-05
1674,6,1e-05
1675,3,1e-05
1676,3,1e-05
1677,1,1e-05
1678,1,1e-05
1679,3,1e-05
1680,4,1e-05
1681,2,1e-05
1682,1,1e-05
1683,2,1e-05
1684,2,1e-05
1685,2,1e-05
1686,3,1e-05
1687,5,1e-05
1688,1,1e-05
1689,2,1e-05
1690,1,1e-05
1691,4,1e-05
1692,2,1e-05
1693,2,1e-05
1694,1,1e-05
1695,4,1e-05
1696,2,1e-05
1697,1,1e-05
1698,2,1e-05
1699,2,1e-05
1700,1,1e-05
1701,2,1e-05
1702,5,1e-05
1703,1,1e-05
1704,2,1e-05
1705,2,1e-05
1706,1,1e-05
1707,1,1e-05
1708,2,1e-05
1709,2,1e-05
1710,8,1e-05
1711,6,1e-05
1712,3,1e-05
1713,4,1e-05
1714,3,1e-05
1715,3,1e-05
1716,1,1e-05
1717,2,1e-05
1718,2,1e-05
1719,1,1e-05
1720,2,1e-05
1721,1,1e-05
1722,3,1e-05
1723,1,1e-05
1724,1,1e-05
1725,3,1e-05
1726,1,1e-05
1727,3,1e-05
1728,2,1e-05
1729,1,1e-05
1730,5,1e-05
1731,4,1e-05
1732,6,1e-05
1733,1,1e-05
1734,5,1e-05
1735,2,1e-05
1736,1,1e-05
1737,1,1e-05
1738,3,1e-05
1739,1,1e-05
1740,2,1e-05
1741,2,1e-05
1742,2,1e-05
1743,2,1e-05
1744,1,1e-05
1745,1,1e-05
1746,2,1e-05
1747,2,1e-05
1748,2,1e-05
1749,1,1e-05
1750,5,1e-05
1751,1,1e-05
1752,2,1e-05
1753,1,1e-05
1754,1,1e-05
1755,3,1e-05
1756,2,1e-05
1757,2,1e-05
1758,3,1e-05
1759,3,1e-05
1760,2,1e-05
1761,1,1e-05
1762,1,1e-05
1763,4,1e-05
1764,3,1e-05
1765,1,1e-05
1766,1,1e-05
1767,2,1e-05
1768,1,1e-05
1769,1,1e-05
1770,2,1e-05
1771,1,1e-05
1772,5,1e-05
1773,2,1e-05
1774,3,1e-05
1775,4,1e-05
1776,2,1e-05
1777,1,1e-05
1778,2,1e-05
1779,8,1e-05
1780,2,1e-05
1781,3,1e-05
1782,3,1e-05
1783,2,1e-05
1784,3,1e-05
1785,2,1e-05
1786,1,1e-05
1787,4,1e-05
1788,2,1e-05
1789,4,1e-05
1790,2,1e-05
1791,3,1e-05
1792,11,1e-05
1793,2,1e-05
1794,7,1e-05
1795,2,1e-05
1796,1,1e-05
1797,1,1e-05
1798,3,1e-05
1799,1,1e-05
1800,1,1e-05
1801,2,1e-05
1802,2,1e-05
1803,2,1e-05
1804,2,1e-05
1805,8,1e-05
1806,10,1e-05
1807,2,1e-05
1808,2,1e-05
1809,5,1e-05
1810,10,1e-05
1811,1,1e-05
1812,6,1e-05
1813,2,1e-05
1814,2,1e-05
1815,4,1e-05
1816,1,1e-05
1817,3,1e-05
1818,2,1e-05
1819,5,1e-05
1820,1,1e-05
1821,3,1e-05
1822,16,1e-05
1823,1,1e-05
1824,1,1e-05
1825,3,1e-05
1826,5,1e-05
1827,1,1e-05
1828,5,1e-05
1829,1,1e-05
1830,1,1e-05
1831,9,1e-05
1832,1,1e-05
1833,2,1e-05
1834,4,1e-05
1835,3,1e-05
1836,4,1e-05
1837,1,1e-05
1838,2,1e-05
1839,1,1e-05
1840,7,1e-05
1841,8,1e-05
1842,7,1e-05
1843,12,1e-05
1844,1,1e-05
1845,1,1e-05
1846,2,1e-05
1847,19,1e-05
1848,5,1e-05
1849,6,1e-05
1850,2,1e-05
1851,3,1e-05
1852,0,1e-05
1853,10,1e-05
1854,4,1e-05
1855,7,1e-05
1856,2,1e-05
1857,2,1e-05
1858,0,1e-05
1859,5,1e-05
1860,4,1e-05
1861,4,1e-05
1862,1,1e-05
1863,3,1e-05
1864,2,1e-05
1865,12,1e-05
1866,3,1e-05
1867,1,1e-05
1868,5,1e-05
1869,3,1e-05
1870,4,1e-05
1871,8,1e-05
1872,2,1e-05
1873,1,1e-05
1874,3,1e-05
1875,1,1e-05
1876,2,1e-05
1877,2,1e-05
1878,1,1e-05
1879,5,1e-05
1880,3,1e-05
1881,2,1e-05
1882,3,1e-05
1883,1,1e-05
1884,4,1e-05
1885,1,1e-05
1886,3,1e-05
1887,6,1e-05
1888,2,1e-05
1889,8,1e-05
1890,4,1e-05
1891,2,1e-05
1892,2,1e-05
1893,2,1e-05
1894,1,1e-05
1895,5,1e-05
1896,5,1e-05
1897,4,1e-05
1898,6,1e-05
1899,6,1e-05
1900,1,1e-05
1901,3,1e-05
1902,2,1e-05
1903,7,1e-05
1904,7,1e-05
1905,8,1e-05
1906,3,1e-05
1907,1,1e-05
1908,1,1e-05
1909,4,1e-05
1910,2,1e-05
1911,2,1e-05
1912,2,1e-05
1913,1,1e-05
1914,7,1e-05
1915,4,1e-05
1916,4,1e-05
1917,5,1e-05
1918,1,1e-05
1919,2,1e-05
1920,4,1e-05
1921,1,1e-05
1922,2,1e-05
1923,1,1e-05
1924,3,1e-05
1925,6,1e-05
1926,5,1e-05
1927,3,1e-05
1928,8,1e-05
1929,3,1e-05
1930,1,1e-05
1931,2,1e-05
1932,7,1e-05
1933,2,1e-05
1934,5,1e-05
1935,3,1e-05
1936,3,1e-05
1937,4,1e-05
1938,2,1e-05
1939,5,1e-05
1940,5,1e-05
1941,3,1e-05
1942,2,1e-05
1943,1,1e-05
1944,5,1e-05
1945,3,1e-05
1946,1,1e-05
1947,2,1e-05
1948,0,1e-05
1949,0,1e-05
1950,2,1e-05
1951,0,1e-05
1952,0,1e-05
1953,0,1e-05
1954,1,1e-05
1955,1,1e-05
1956,6,1e-05
1957,0,1e-05
1958,0,1e-05
1959,2,1e-05
1960,0,1e-05
1961,4,1e-05
1962,0,1e-05
1963,2,1e-05
1964,2,1e-05
1965,0,1e-05
1966,0,1e-05
1967,3,1e-05
1968,0,1e-05
1969,7,1e-05
1970,0,1e-05
1971,0,1e-05
1972,0,1e-05
1973,0,1e-05
1974,0,1e-05
1975,0,1e-05
1976,3,1e-05
1977,0,1e-05
1978,3,1e-05
1979,2,1e-05
1980,3,1e-05
1981,1,1e-05
1982,1,1e-05
1983,3,1e-05
1984,5,1e-05
1985,1,1e-05
1986,1,1e-05
1987,3,1e-05
1988,5,1e-05
1989,2,1e-05
1990,2,1e-05
1991,0,1e-05
1992,0,1e-05
1993,0,1e-05
1994,5,1e-05
1995,11,1e-05
1996,1,1e-05
1997,2,1e-05
1998,1,1e-05
1999,10,1e-05
2000,2,1e-05
2001,1,1e-05
2002,1,1e-05
2003,5,1e-05
2004,2,1e-05
2005,1,1e-05
2006,11,1e-05
2007,4,1e-05
2008,4,1e-05
2009,15,1e-05
2010,5,1e-05
2011,3,1e-05
2012,1,1e-05
2013,6,1e-05
2014,4,1e-05
2015,3,1e-05
2016,1,1e-05
2017,0,1e-05
2018,1,1e-05
2019,3,1e-05
2020,1,1e-05
2021,6,1e-05
2022,8,1e-05
2023,2,1e-05
2024,2,1e-05
2025,3,1e-05
2026,1,1e-05
2027,5,1e-05
2028,4,1e-05
2029,3,1e-05
2030,3,1e-05
2031,2,1e-05
2032,1,1e-05
2033,4,1e-05
2034,2,1e-05
2035,3,1e-05
2036,3,1e-05
2037,3,1e-05
2038,7,1e-05
2039,9,1e-05
2040,2,1e-05
2041,0,1e-05
2042,7,1e-05
2043,0,1e-05
2044,5,1e-05
2045,2,1e-05
2046,15,1e-05
2047,3,1e-05
2048,0,1e-05
2049,1,1e-05
2050,9,1e-05
2051,0,1e-05
2052,0,1e-05
2053,1,1e-05
2054,1,1e-05
2055,2,1e-05
2056,3,1e-05
2057,10,1e-05
2058,8,1e-05
2059,0,1e-05
2060,4,1e-05
2061,3,1e-05
2062,8,1e-05
2063,4,1e-05
2064,6,1e-05
2065,4,1e-05
2066,5,1e-05
2067,3,1e-05
2068,6,1e-05
2069,4,1e-05
2070,2,1e-05
2071,8,1e-05
2072,6,1e-05
2073,5,1e-05
2074,2,1e-05
2075,3,1e-05
2076,5,1e-05
2077,24,1e-05
2078,3,1e-05
2079,6,1e-05
2080,2,1e-05
2081,5,1e-05
2082,3,1e-05
2083,3,1e-05
2084,7,1e-05
2085,1,1e-05
2086,2,1e-05
2087,3,1e-05
2088,4,1e-05
2089,3,1e-05
2090,5,1e-05
2091,1,1e-05
2092,2,1e-05
2093,2,1e-05
2094,3,1e-05
2095,4,1e-05
2096,3,1e-05
2097,7,1e-05
2098,16,1e-05
2099,13,1e-05
2100,6,1e-05
2101,2,1e-05
2102,3,1e-05
2103,3,1e-05
2104,2,1e-05
2105,1,1e-05
2106,6,1e-05
2107,8,1e-05
2108,7,1e-05
2109,9,1e-05
2110,3,1e-05
2111,1,1e-05
2112,5,1e-05
2113,4,1e-05
2114,5,1e-05
2115,2,1e-05
2116,5,1e-05
2117,5,1e-05
2118,4,1e-05
2119,3,1e-05
2120,10,1e-05
2121,5,1e-05
2122,2,1e-05
2123,1,1e-05
2124,4,1e-05
2125,1,1e-05
2126,6,1e-05
2127,1,1e-05
2128,2,1e-05
2129,6,1e-05
2130,2,1e-05
2131,11,1e-05
2132,1,1e-05
2133,1,1e-05
2134,4,1e-05
2135,2,1e-05
2136,3,1e-05
2137,4,1e-05
2138,4,1e-05
2139,3,1e-05
2140,1,1e-05
2141,2,1e-05
2142,4,1e-05
2143,2,1e-05
2144,3,1e-05
2145,3,1e-05
2146,4,1e-05
2147,2,1e-05
2148,6,1e-05
2149,8,1e-05
2150,2,1e-05
2151,8,1e-05
2152,5,1e-05
2153,4,1e-05
2154,4,1e-05
2155,1,1e-05
2156,2,1e-05
2157,5,1e-05
2158,4,1e-05
2159,18,1e-05
2160,2,1e-05
2161,2,1e-05
2162,2,1e-05
2163,5,1e-05
2164,1,1e-05
2165,3,1e-05
2166,4,1e-05
2167,1,1e-05
2168,1,1e-05
2169,3,1e-05
2170,2,1e-05
2171,5,1e-05
2172,1,1e-05
2173,1,1e-05
2174,1,1e-05
2175,4,1e-05
2176,11,1e-05
2177,7,1e-05
2178,4,1e-05
2179,4,1e-05
2180,3,1e-05
2181,1,1e-05
2182,7,1e-05
2183,1,1e-05
2184,3,1e-05
2185,6,1e-05
2186,2,1e-05
2187,4,1e-05
2188,17,1e-05
2189,6,1e-05
2190,2,1e-05
2191,3,1e-05
2192,2,1e-05
2193,4,1e-05
2194,3,1e-05
2195,13,1e-05
2196,3,1e-05
2197,3,1e-05
2198,4,1e-05
2199,1,1e-05
2200,5,1e-05
2201,3,1e-05
2202,5,1e-05
2203,4,1e-05
2204,1,1e-05
2205,6,1e-05
2206,2,1e-05
2207,2,1e-05
2208,5,1e-05
2209,2,1e-05
2210,1,1e-05
2211,1,1e-05
2212,1,1e-05
2213,2,1e-05
2214,1,1e-05
2215,3,1e-05
2216,4,1e-05
2217,1,1e-05
2218,1,1e-05
2219,8,1e-05
2220,5,1e-05
2221,2,1e-05
2222,2,1e-05
2223,3,1e-05
2224,2,1e-05
2225,6,1e-05
2226,1,1e-05
2227,1,1e-05
2228,0,1e-05
2229,0,1e-05
2230,2,1e-05
2231,0,1e-05
2232,2,1e-05
2233,6,1e-05
2234,1,1e-05
2235,2,1e-05
2236,2,1e-05
2237,2,1e-05
2238,0,1e-05
2239,1,1e-05
2240,2,1e-05
2241,3,1e-05
2242,1,1e-05
2243,7,1e-05
2244,3,1e-05
2245,2,1e-05
2246,1,1e-05
2247,2,1e-05
2248,4,1e-05
2249,2,1e-05
2250,3,1e-05
2251,3,1e-05
2252,5,1e-05
2253,4,1e-05
2254,1,1e-05
2255,2,1e-05
2256,3,1e-05
2257,1,1e-05
2258,1,1e-05
2259,2,1e-05
2260,2,1e-05
2261,3,1e-05
2262,2,1e-05
2263,5,1e-05
2264,1,1e-05
2265,3,1e-05
2266,5,1e-05
2267,2,1e-05
2268,2,1e-05
2269,0,1e-05
2270,1,1e-05
2271,2,1e-05
2272,3,1e-05
2273,1,1e-05
2274,1,1e-05
2275,4,1e-05
2276,3,1e-05
2277,4,1e-05
2278,9,1e-05
2279,1,1e-05
2280,0,1e-05
2281,3,1e-05
2282,0,1e-05
2283,3,1e-05
2284,3,1e-05
2285,2,1e-05
2286,0,1e-05
2287,3,1e-05
2288,3,1e-05
2289,0,1e-05
2290,0,1e-05
2291,0,1e-05
2292,4,1e-05
2293,0,1e-05
2294,1,1e-05
2295,3,1e-05
2296,0,1e-05
2297,4,1e-05
2298,0,1e-05
2299,0,1e-05
2300,1,1e-05
2301,1,1e-05
2302,0,1e-05
2303,0,1e-05
2304,0,1e-05
2305,17,1e-05
2306,0,1e-05
2307,1,1e-05
2308,6,1e-05
2309,2,1e-05
2310,3,1e-05
2311,2,1e-05
2312,0,1e-05
2313,1,1e-05
2314,1,1e-05
2315,4,1e-05
2316,12,1e-05
2317,0,1e-05
2318,7,1e-05
2319,1,1e-05
2320,3,1e-05
2321,0,1e-05
2322,2,1e-05
2323,10,1e-05
2324,4,1e-05
2325,5,1e-05
2326,1,1e-05
2327,3,1e-05
2328,8,1e-05
2329,10,1e-05
2330,3,1e-05
2331,1,1e-05
2332,7,1e-05
2333,0,1e-05
2334,6,1e-05
2335,2,1e-05
2336,1,1e-05
2337,9,1e-05
2338,1,1e-05
2339,1,1e-05
2340,1,1e-05
2341,1,1e-05
2342,5,1e-05
2343,3,1e-05
2344,12,1e-05
2345,6,1e-05
2346,3,1e-05
2347,2,1e-05
2348,5,1e-05
2349,1,1e-05
2350,1,1e-05
2351,3,1e-05
2352,2,1e-05
2353,15,1e-05
2354,3,1e-05
2355,11,1e-05
2356,3,1e-05
2357,3,1e-05
2358,5,1e-05
2359,7,1e-05
2360,2,1e-05
2361,7,1e-05
2362,0,1e-05
2363,5,1e-05
2364,6,1e-05
2365,9,1e-05
2366,2,1e-05
2367,6,1e-05
2368,9,1e-05
2369,2,1e-05
2370,2,1e-05
2371,2,1e-05
2372,3,1e-05
2373,2,1e-05
2374,5,1e-05
2375,2,1e-05
2376,2,1e-05
2377,3,1e-05
2378,9,1e-05
2379,5,1e-05
2380,3,1e-05
2381,6,1e-05
2382,1,1e-05
2383,2,1e-05
2384,2,1e-05
2385,4,1e-05
2386,5,1e-05
2387,7,1e-05
2388,1,1e-05
2389,6,1e-05
2390,4,1e-05
2391,15,1e-05
2392,17,1e-05
2393,1,1e-05
2394,3,1e-05
2395,4,1e-05
2396,16,1e-05
2397,2,1e-05
2398,15,1e-05
2399,1,1e-05
2400,1,1e-05
2401,5,1e-05
2402,4,1e-05
2403,7,1e-05
2404,1,1e-05
2405,6,1e-05
2406,6,1e-05
2407,3,1e-05
2408,6,1e-05
2409,1,1e-05
2410,2,1e-05
2411,3,1e-05
2412,1,1e-05
2413,1,1e-05
2414,3,1e-05
2415,2,1e-05
2416,4,1e-05
2417,6,1e-05
2418,19,1e-05
2419,3,1e-05
2420,2,1e-05
2421,2,1e-05
2422,6,1e-05
2423,1,1e-05
2424,7,1e-05
2425,4,1e-05
2426,0,1e-05
2427,3,1e-05
2428,1,1e-05
2429,7,1e-05
2430,2,1e-05
2431,0,1e-05
2432,1,1e-05
2433,5,1e-05
2434,1,1e-05
2435,2,1e-05
2436,1,1e-05
2437,0,1e-05
2438,3,1e-05
2439,1,1e-05
2440,1,1e-05
2441,2,1e-05
2442,2,1e-05
2443,3,1e-05
2444,1,1e-05
2445,9,1e-05
2446,9,1e-05
2447,3,1e-05
2448,2,1e-05
2449,4,1e-05
2450,1,1e-05
2451,2,1e-05
2452,0,1e-05
2453,0,1e-05
2454,4,1e-05
2455,1,1e-05
2456,5,1e-05
2457,6,1e-05
2458,1,1e-05
2459,1,1e-05
2460,3,1e-05
2461,0,1e-05
2462,1,1e-05
2463,3,1e-05
2464,1,1e-05
2465,4,1e-05
2466,2,1e-05
2467,1,1e-05
2468,1,1e-05
2469,0,1e-05
2470,0,1e-05
2471,4,1e-05
2472,3,1e-05
2473,2,1e-05
2474,13,1e-05
2475,3,1e-05
2476,0,1e-05
2477,2,1e-05
2478,5,1e-05
2479,3,1e-05
2480,1,1e-05
2481,4,1e-05
2482,5,1e-05
2483,10,1e-05
2484,12,1e-05
2485,8,1e-05
2486,3,1e-05
2487,2,1e-05
2488,1,1e-05
2489,11,1e-05
2490,0,1e-05
2491,0,1e-05
2492,0,1e-05
2493,1,1e-05
2494,6,1e-05
2495,3,1e-05
2496,0,1e-05
2497,2,1e-05
2498,0,1e-05
2499,0,1e-05
2500,1,1e-05
2501,4,1e-05
2502,11,1e-05
2503,1,1e-05
2504,2,1e-05
2505,7,1e-05
2506,5,1e-05
2507,5,1e-05
2508,4,1e-05
2509,4,1e-05
2510,2,1e-05
2511,2,1e-05
2512,0,1e-05
2513,1,1e-05
2514,2,1e-05
2515,3,1e-05
2516,1,1e-05
2517,1,1e-05
2518,2,1e-05
2519,3,1e-05
2520,2,1e-05
2521,1,1e-05
2522,3,1e-05
2523,2,1e-05
2524,0,1e-05
2525,3,1e-05
2526,2,1e-05
2527,1,1e-05
2528,1,1e-05
2529,3,1e-05
2530,6,1e-05
2531,6,1e-05
2532,2,1e-05
2533,3,1e-05
2534,2,1e-05
2535,1,1e-05
2536,3,1e-05
2537,3,1e-05
2538,1,1e-05
2539,2,1e-05
2540,2,1e-05
2541,1,1e-05
2542,3,1e-05
2543,1,1e-05
2544,8,1e-05
2545,1,1e-05
2546,2,1e-05
2547,2,1e-05
2548,0,1e-05
2549,4,1e-05
2550,4,1e-05
2551,1,1e-05
2552,7,1e-05
2553,1,1e-05
2554,0,1e-05
2555,3,1e-05
2556,4,1e-05
2557,2,1e-05
2558,3,1e-05
2559,6,1e-05
2560,2,1e-05
2561,7,1e-05
2562,10,1e-05
2563,6,1e-05
2564,7,1e-05
2565,1,1e-05
2566,7,1e-05
2567,2,1e-05
2568,9,1e-05
2569,1,1e-05
2570,0,1e-05
2571,0,1e-05
2572,0,1e-05
2573,0,1e-05
2574,3,1e-05
2575,2,1e-05
2576,0,1e-05
2577,1,1e-05
2578,6,1e-05
2579,2,1e-05
2580,1,1e-05
2581,4,1e-05
2582,8,1e-05
2583,7,1e-05
2584,0,1e-05
2585,0,1e-05
2586,1,1e-05
2587,6,1e-05
2588,5,1e-05
2589,2,1e-05
2590,9,1e-05
2591,3,1e-05
2592,2,1e-05
2593,3,1e-05
2594,2,1e-05
2595,4,1e-05
2596,9,1e-05
2597,1,1e-05
2598,3,1e-05
2599,3,1e-05
2600,2,1e-05
2601,13,1e-05
2602,2,1e-05
2603,2,1e-05
2604,1,1e-05
2605,2,1e-05
2606,3,1e-05
2607,11,1e-05
2608,4,1e-05
2609,6,1e-05
2610,2,1e-05
2611,3,1e-05
2612,3,1e-05
2613,2,1e-05
2614,8,1e-05
2615,1,1e-05
2616,4,1e-05
2617,2,1e-05
2618,3,1e-05
2619,8,1e-05
2620,11,1e-05
2621,5,1e-05
2622,1,1e-05
2623,11,1e-05
2624,3,1e-05
2625,1,1e-05
2626,6,1e-05
2627,1,1e-05
2628,1,1e-05
2629,5,1e-05
2630,1,1e-05
2631,5,1e-05
2632,1,1e-05
2633,1,1e-05
2634,6,1e-05
2635,2,1e-05
2636,1,1e-05
2637,13,1e-05
2638,2,1e-05
2639,6,1e-05
2640,1,1e-05
2641,4,1e-05
2642,3,1e-05
2643,8,1e-05
2644,1,1e-05
2645,2,1e-05
2646,1,1e-05
2647,1,1e-05
2648,5,1e-05
2649,1,1e-05
2650,1,1e-05
2651,2,1e-05
2652,1,1e-05
2653,3,1e-05
2654,1,1e-05
2655,0,1e-05
2656,3,1e-05
2657,3,1e-05
2658,2,1e-05
2659,3,1e-05
2660,4,1e-05
2661,1,1e-05
2662,2,1e-05
2663,1,1e-05
2664,2,1e-05
2665,1,1e-05
2666,4,1e-05
2667,3,1e-05
2668,2,1e-05
2669,0,1e-05
2670,2,1e-05
2671,1,1e-05
2672,0,1e-05
2673,0,1e-05
2674,0,1e-05
2675,2,1e-05
2676,1,1e-05
2677,4,1e-05
2678,3,1e-05
2679,3,1e-05
2680,0,1e-05
2681,1,1e-05
2682,14,1e-05
2683,1,1e-05
2684,7,1e-05
2685,1,1e-05
2686,8,1e-05
2687,1,1e-05
2688,4,1e-05
2689,1,1e-05
2690,5,1e-05
2691,1,1e-05
2692,8,1e-05
2693,1,1e-05
2694,4,1e-05
2695,9,1e-05
2696,1,1e-05
2697,1,1e-05
2698,7,1e-05
2699,4,1e-05
2700,6,1e-05
2701,3,1e-05
2702,7,1e-05
2703,3,1e-05
2704,2,1e-05
2705,2,1e-05
2706,3,1e-05
2707,1,1e-05
2708,3,1e-05
2709,1,1e-05
2710,7,1e-05
2711,1,1e-05
2712,4,1e-05
2713,1,1e-05
2714,2,1e-05
2715,3,1e-05
2716,3,1e-05
2717,11,1e-05
2718,3,1e-05
2719,1,1e-05
2720,10,1e-05
2721,3,1e-05
2722,2,1e-05
2723,1,1e-05
2724,2,1e-05
2725,2,1e-05
2726,1,1e-05
2727,1,1e-05
2728,1,1e-05
2729,2,1e-05
2730,1,1e-05
2731,3,1e-05
2732,6,1e-05
2733,2,1e-05
2734,3,1e-05
2735,3,1e-05
2736,5,1e-05
2737,2,1e-05
2738,1,1e-05
2739,5,1e-05
2740,5,1e-05
2741,2,1e-05
2742,1,1e-05
2743,3,1e-05
2744,2,1e-05
2745,1,1e-05
2746,9,1e-05
2747,1,1e-05
2748,2,1e-05
